FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
R0001211,69,TEXT_HW,LINE_HW,MISC,0.684,0.091,0.082
R0001211,93,TEXT_HW,LINE_HW,TEXT,0.744,0.099,0.059
R0001212,3,TEXT_HW,LINE_HW,MISC,0.607,0.14,0.096
R0001213,24,TEXT_HW,LINE_HW,MISC,0.592,0.205,0.07
R0001213,26,TEXT_HW,TEXT,LINE_HW,0.78,0.075,0.054
R0001213,79,TEXT_HW,MISC,TEXT,0.751,0.086,0.084
R0001213,90,TEXT_HW,TEXT,LINE_HW,0.808,0.063,0.049
R0001213,129,TEXT_HW,LINE_HW,TEXT,0.706,0.117,0.066
R0001213,130,TEXT_HW,LINE_HW,TEXT,0.756,0.09,0.065
R0001213,136,TEXT_HW,LINE_HW,TEXT,0.657,0.125,0.095
R0001234,8,TEXT_HW,LINE_HW,MISC,0.4,0.243,0.198
R0001234,9,TEXT_HW,TEXT,LINE_HW,0.729,0.084,0.08
R0001234,29,TEXT_HW,LINE_HW,TEXT,0.695,0.103,0.086
R0001234,45,TEXT_HW,TEXT,MISC,0.766,0.096,0.046
R0001234,46,TEXT_HW,MISC,TEXT,0.71,0.101,0.08
R0001234,49,TEXT_HW,LINE_HW,TEXT,0.642,0.141,0.093
R0002231,27,TEXT_HW,LINE_HW,TEXT,0.602,0.228,0.058
R0002231,53,TEXT_HW,LINE_HW,TEXT,0.614,0.206,0.055
R0002231,96,TEXT_HW,MISC,LINE_HW,0.607,0.156,0.116
R0002231,102,TEXT_HW,LINE_HW,MISC,0.587,0.223,0.073
R0002231,267,TEXT_HW,LINE_HW,TEXT,0.784,0.067,0.058
R0002231,276,TEXT_HW,LINE_HW,LINE_MIX,0.646,0.179,0.054
R0002231,287,TEXT_HW,LINE_HW,TEXT,0.71,0.123,0.07
R0002231,330,TEXT_HW,LINE_HW,MISC,0.619,0.189,0.064
R0002405,102,TEXT_HW,LINE_HW,TEXT,0.609,0.186,0.072
R0002405,313,TEXT_HW,LINE_HW,TEXT,0.712,0.107,0.063
R0002405,353,TEXT_HW,LINE_HW,MISC,0.361,0.252,0.209
R0002405,536,TEXT_HW,LINE_HW,TEXT,0.59,0.124,0.09
R0002405,559,TEXT_HW,LINE_HW,TEXT,0.69,0.102,0.075
R0002406,71,TEXT_HW,LINE_HW,TEXT,0.753,0.076,0.061
R0002406,140,TEXT_HW,LINE_HW,TEXT,0.493,0.264,0.077
R0002406,174,TEXT_HW,LINE_HW,TEXT,0.599,0.189,0.073
R0002406,294,TEXT_HW,LINE_HW,TEXT,0.629,0.159,0.081
R0002406,313,TEXT_HW,LINE_HW,TEXT,0.678,0.114,0.075
R0002406,352,TEXT_HW,MISC,TEXT,0.656,0.114,0.09
R0002406,428,TEXT_HW,LINE_HW,TEXT,0.555,0.128,0.113
R0002406,451,TEXT_HW,TEXT,LINE_HW,0.714,0.087,0.083
R0003230,42,TEXT_HW,MISC,LINE_HW,0.402,0.209,0.19
R0003230,86,TEXT_HW,LINE_HW,MISC,0.567,0.153,0.119
R0003230,130,TEXT_HW,LINE_HW,MISC,0.436,0.233,0.173
R0003230,217,TEXT_HW,LINE_HW,TEXT,0.671,0.124,0.088
R0003230,231,TEXT_HW,MISC,LINE_HW,0.535,0.176,0.129
R0003230,317,TEXT_HW,MISC,TEXT,0.663,0.103,0.099
R0003230,342,TEXT_HW,TEXT,MISC,0.69,0.088,0.086
R0003230,386,TEXT_HW,MISC,LINE_HW,0.358,0.25,0.183
R0003375,92,TEXT_HW,TEXT,MISC,0.733,0.111,0.051
R0003375,286,TEXT_HW,TEXT,LINE_HW,0.844,0.066,0.025
R0003375,324,TEXT_HW,TEXT,MISC,0.669,0.134,0.081
R0003375,339,TEXT_HW,TEXT,MISC,0.772,0.095,0.058
R0003387,6,TEXT_HW,TEXT,TEXT_TP,0.801,0.093,0.03
R0003387,152,TEXT_HW,PHOTO,MISC,0.399,0.262,0.107
R0003387,273,TEXT_HW,MISC,TEXT,0.452,0.149,0.123
R0003387,342,TEXT_HW,MISC,TEXT,0.636,0.093,0.086
R0003387,360,TEXT_HW,TEXT,LINE_HW,0.67,0.095,0.091
R0003387,381,TEXT_HW,TEXT,MISC,0.547,0.141,0.136
R0003388,51,TEXT_HW,MISC,TEXT,0.62,0.124,0.124
R0003388,105,TEXT_HW,TEXT,LINE_HW,0.712,0.084,0.072
R0003388,156,TEXT_HW,TEXT,LINE_HW,0.78,0.082,0.048
R0003388,201,TEXT_HW,TEXT,MISC,0.693,0.095,0.085
R0003388,434,TEXT_HW,MISC,TEXT,0.454,0.218,0.122
R0003388,443,TEXT_HW,TEXT,MISC,0.764,0.08,0.057
R0003388,494,TEXT_HW,MISC,TEXT,0.581,0.156,0.09
R0003388,525,TEXT_HW,TEXT,MISC,0.663,0.09,0.078
R0003389,49,TEXT_HW,TEXT,MISC,0.63,0.124,0.085
R0003389,108,TEXT_HW,TEXT,MISC,0.677,0.127,0.082
R0003389,129,TEXT_HW,TEXT,MISC,0.683,0.134,0.087
R0003389,236,TEXT_HW,TEXT,MISC,0.705,0.121,0.073
R0003389,301,TEXT_HW,TEXT,LINE_HW,0.731,0.091,0.068
R0003390,16,TEXT_HW,TEXT,MISC,0.671,0.122,0.083
R0003390,167,TEXT_HW,TEXT,LINE_HW,0.745,0.071,0.049
R0003390,171,TEXT_HW,TEXT,LINE_HW,0.764,0.09,0.047
R0003390,203,TEXT_HW,TEXT,MISC,0.603,0.145,0.113
R0003390,222,TEXT_HW,LINE_HW,TEXT,0.795,0.071,0.052
R0003390,243,TEXT_HW,LINE_HW,TEXT,0.742,0.083,0.071
R0003390,320,TEXT_HW,MISC,LINE_HW,0.629,0.092,0.074
R0003391,9,TEXT_HW,LINE_HW,TEXT,0.516,0.123,0.119
R0003391,33,TEXT_HW,MISC,TEXT,0.6,0.095,0.078
R0003391,60,TEXT_HW,TEXT,PHOTO,0.614,0.09,0.077
R0003391,88,TEXT_HW,LINE_HW,TEXT,0.645,0.153,0.06
R0003391,225,TEXT_HW,TEXT,MISC,0.71,0.12,0.073
R0003391,268,TEXT_HW,TEXT,LINE_HW,0.752,0.087,0.054
R0003392,31,TEXT_HW,MISC,LINE_HW,0.569,0.129,0.125
R0003392,41,TEXT_HW,LINE_HW,TEXT,0.642,0.155,0.073
R0003392,52,TEXT_HW,TEXT,LINE_HW,0.714,0.088,0.073
R0003392,76,TEXT_HW,MISC,LINE_HW,0.506,0.175,0.124
R0003392,86,TEXT_HW,LINE_HW,TEXT,0.602,0.16,0.071
R0003392,88,TEXT_HW,TEXT,MISC,0.652,0.105,0.098
R0003392,101,TEXT_HW,LINE_HW,MISC,0.63,0.18,0.078
R0003393,6,TEXT_HW,MISC,LINE_HW,0.486,0.203,0.097
R0003393,76,TEXT_HW,LINE_HW,TEXT,0.67,0.124,0.089
R0003393,79,TEXT_HW,LINE_HW,MISC,0.425,0.231,0.172
R0003393,86,TEXT_HW,LINE_HW,MISC,0.595,0.176,0.09
R0003393,136,TEXT_HW,TEXT,MISC,0.796,0.064,0.053
R0003393,319,TEXT_HW,LINE_HW,MISC,0.546,0.242,0.091
R0003393,323,TEXT_HW,MISC,LINE_HW,0.409,0.268,0.168
R0003393,353,TEXT_HW,TEXT,LINE_HW,0.803,0.104,0.027
R0003448,25,TEXT_HW,MISC,TEXT,0.513,0.201,0.116
R0003448,92,TEXT_HW,TEXT,MISC,0.763,0.087,0.053
R0003448,128,TEXT_HW,TEXT,LINE_HW,0.628,0.122,0.092
R0003448,161,TEXT_HW,MISC,TEXT,0.511,0.166,0.129
R0003448,206,TEXT_HW,LINE_HW,MISC,0.373,0.213,0.176
R0003448,296,TEXT_HW,MISC,LINE_HW,0.58,0.14,0.122
R0003448,340,TEXT_HW,MISC,TEXT,0.562,0.166,0.109
R0003449,62,TEXT_HW,MISC,TEXT,0.572,0.106,0.098
R0003449,103,TEXT_HW,TEXT,MISC,0.613,0.113,0.103
R0003449,122,TEXT_HW,MISC,LINE_HW,0.487,0.223,0.091
R0003449,192,TEXT_HW,MISC,TEXT,0.44,0.192,0.13
R0003449,211,TEXT_HW,MISC,LINE_HW,0.603,0.132,0.095
R0003449,221,TEXT_HW,TEXT,LINE_HW,0.622,0.112,0.098
R0003449,238,TEXT_HW,TEXT,MISC,0.582,0.132,0.13
R0003449,286,TEXT_HW,TEXT,MISC,0.691,0.116,0.072
U0000011,218,TEXT_HW,LINE_HW,MISC,0.592,0.128,0.113
U0000011,258,TEXT_HW,TEXT,MISC,0.746,0.089,0.076
U0000011,376,TEXT_HW,MISC,LINE_HW,0.59,0.128,0.126
U0000057,33,TEXT_HW,TEXT,MISC,0.684,0.123,0.068
U0000057,83,TEXT_HW,MISC,LINE_HW,0.627,0.112,0.106
U0000057,159,TEXT_HW,LINE_HW,MISC,0.337,0.224,0.217
U0000057,196,TEXT_HW,TEXT,LINE_HW,0.641,0.097,0.092
U0000057,201,TEXT_HW,LINE_HW,MISC,0.59,0.126,0.12
U0000057,256,TEXT_HW,TEXT,LINE_HW,0.741,0.076,0.071
U0000064,36,TEXT_TP,PHOTO,TEXT_HW,0.257,0.257,0.227
U0000064,224,TEXT_HW,TEXT,LINE_HW,0.741,0.099,0.069
U0000064,300,LINE_HW,TEXT_HW,LINE_MIX,0.458,0.194,0.14
U0000193,50,LINE_HW,TEXT_HW,MISC,0.394,0.37,0.1
U0000193,182,LINE_HW,MISC,TEXT_HW,0.34,0.31,0.185
U0000193,320,LINE_HW,TEXT_HW,LINE_MIX,0.614,0.155,0.069
U0000193,331,TEXT_HW,LINE_HW,MISC,0.322,0.243,0.214
U0000229,106,TEXT_HW,TEXT,MISC,0.796,0.081,0.052
U0000229,224,TEXT_HW,TEXT,LINE_HW,0.759,0.094,0.059
U0000229,286,TEXT_HW,MISC,LINE_HW,0.462,0.175,0.155
U0000234,67,TEXT_HW,TEXT,MISC,0.787,0.1,0.04
U0000234,100,TEXT_HW,TEXT,LINE_HW,0.648,0.12,0.091
U0000234,156,TEXT_HW,TEXT,MISC,0.736,0.097,0.07
U0000234,172,TEXT_HW,LINE_HW,TEXT,0.54,0.187,0.122
U0000234,185,TEXT_HW,LINE_HW,TEXT,0.308,0.276,0.175
U0000234,194,TEXT_HW,LINE_HW,TEXT,0.458,0.179,0.156
U0000236,83,TEXT_HW,MISC,LINE_HW,0.673,0.097,0.095
U0000236,147,TEXT_HW,LINE_HW,MISC,0.499,0.208,0.147
U0000236,191,TEXT_HW,LINE_HW,MISC,0.613,0.139,0.117
U0000236,216,TEXT_HW,LINE_HW,TEXT,0.679,0.126,0.08
U0000237,34,TEXT_HW,LINE_HW,TEXT,0.679,0.111,0.086
U0000237,59,TEXT_HW,LINE_HW,TEXT,0.701,0.126,0.069
U0000237,145,TEXT_HW,TEXT,MISC,0.777,0.077,0.061
U0000237,176,TEXT_HW,LINE_HW,MISC,0.66,0.094,0.094
U0000237,284,TEXT_HW,MISC,LINE_HW,0.606,0.131,0.094
V0000219,96,TEXT_HW,LINE_HW,MISC,0.531,0.228,0.118
V0000219,119,TEXT_HW,MISC,TEXT,0.611,0.141,0.1
V0000219,147,TEXT_HW,LINE_HW,TEXT,0.545,0.227,0.067
